unit_id,outcome_id,type,label,url,scope,class_id
u32,y3,worksheet,Corbettmaths — Area of a Parallelogram (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/area-of-a-parallelogram-pdf.pdf,global,
u32,y4,video,Area of a Parallelogram and a Triangle | Virtual Elementary School,https://www.youtube.com/watch?v=l9ZagUlu8T4,global,
u32,y4,video,Find the Area of Triangles and Parallelograms | your math tutor,https://www.youtube.com/watch?v=IXxBaMWUUR4,global,
u32,y4,worksheet,Corbettmaths — Area of a Triangle (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/area-of-a-triangle-pdf.pdf,global,
u32,y5,video,"How to Find Area: Rectangles, Triangles & More | Math with Mr. J",https://www.youtube.com/watch?v=LpyzdO2fXtA,global,
u32,y5,video,Area of a Parallelogram and a Triangle | Virtual Elementary School,https://www.youtube.com/watch?v=l9ZagUlu8T4,global,
u32,y5,worksheet,Corbettmaths — Area of a Triangle (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/area-of-a-triangle-pdf.pdf,global,
u32,g1,video,"How to Find Area: Rectangles, Triangles & More | Math with Mr. J",https://www.youtube.com/watch?v=LpyzdO2fXtA,global,
u32,g1,video,Area of a Parallelogram and a Triangle | Virtual Elementary School,https://www.youtube.com/watch?v=l9ZagUlu8T4,global,
u32,g1,worksheet,Corbettmaths — Area of a Rectangle (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/area-of-a-rectangle-pdf.pdf,global,
u32,g1,worksheet,Corbettmaths — Area of a Parallelogram (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/area-of-a-parallelogram-pdf.pdf,global,
u32,g2,video,Area of a Parallelogram and a Triangle | Virtual Elementary School,https://www.youtube.com/watch?v=l9ZagUlu8T4,global,
u32,g2,video,Find the Area of Triangles and Parallelograms | your math tutor,https://www.youtube.com/watch?v=IXxBaMWUUR4,global,
u32,g2,worksheet,Corbettmaths — Area of a Triangle (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/area-of-a-triangle-pdf.pdf,global,
u32,g3,video,Finding the Area of Composite Figures with Triangles | Math with Mr. J,https://www.youtube.com/watch?v=bo483Varm-U,global,
u32,g3,video,Finding the Area of a Composite Figure (Rectangles) | Math with Mr. J,https://www.youtube.com/watch?v=z4Lat1uOQI4,global,
u32,g3,worksheet,Corbettmaths — Area of Compound Shapes (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/area-of-compound-shapes-pdf.pdf,global,
u32,g3,worksheet,Corbettmaths — Area of an L-Shape (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/area-of-an-l-shape-pdf.pdf,global,
