unit_id,outcome_id,type,label,url,scope,class_id
u37,y4,video,Multiplication: A Step-By-Step Review | How to Multiply | Math with Mr. J,https://www.youtube.com/watch?v=g5TmDrXeiR8,global,
u37,y4,video,2-Digit Multiplication: A Step-By-Step Review | Math with Mr. J,https://www.youtube.com/watch?v=yiZ3r9T_OJs,global,
u37,y4,worksheet,Corbettmaths — Multiplication (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/multiplication-pdf.pdf,global,
u37,y5,video,Volume of Rectangular Prism Word Problems | Wrestle with Math,https://www.youtube.com/watch?v=gIFR36JiKtI,global,
u37,y5,video,Volume of Composite Rectangular Prisms | Math with Mr. J,https://www.youtube.com/watch?v=dAKAfcqi3x4,global,
u37,y5,worksheet,Corbettmaths — Volume of a Cuboid (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/volume-of-a-cuboid-pdf.pdf,global,
u37,g1,video,Finding the Area of Composite Figures with Triangles | Math with Mr. J,https://www.youtube.com/watch?v=bo483Varm-U,global,
u37,g1,video,Finding the Area of a Composite Figure | Area of Composite Rectangles | Math with Mr. J,https://www.youtube.com/watch?v=z4Lat1uOQI4,global,
u37,g1,worksheet,Corbettmaths — Area of Compound Shapes (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/area-of-compound-shapes-pdf.pdf,global,
u37,g2,video,How to Find the Volume of a Triangular Prism | Math with Mr. J,https://www.youtube.com/watch?v=4pV7_NuGO2g,global,
u37,g2,video,Volume of Composite Rectangular Prisms | Math with Mr. J,https://www.youtube.com/watch?v=dAKAfcqi3x4,global,
u37,g2,worksheet,Corbettmaths — Volume of a Prism (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/volume-of-a-prism-pdf.pdf,global,
u37,g3,video,Prime Factorization | What is Prime Factorization? | Math with Mr. J,https://www.youtube.com/watch?v=EXU4ai9aViE,global,
u37,g3,video,Prime Factorization of 72 | Math with Mr. J,https://www.youtube.com/watch?v=kg4DP0QRL6c,global,
u37,g3,worksheet,Corbettmaths — Product of Primes (PDF),https://corbettmaths.com/wp-content/uploads/2013/02/product-of-primes-pdf1.pdf,global,
